"","Study_site","file","Study_Name","Site_Name","Observational","Latitude__decimal_degrees","Longitude__Decimal_Degrees","Altitude__m","Country","Sample_StartDate_Month","Sample_StartDate_Year","Sample_EndDate_Month","Sample_EndDate_Year","ExtractionMethod","Sampled_Area","Sampled_Area_Unit","Sample_Effort","PH","PH_Collection_Method","Organic_Carbon__percent","Soil_Organic_Matter__percent","C.N_ratio","Sand__percent","Silt__percent","Clay__percent","Soil_Moisture_percent","Water_Holding_Capacity_percent__versus_dry_weight","SoilType","LandUse","HabitatCover","SpeciesRichness","SpeciesRichnessUnit","Habitat_as_described","Site_WetBiomass","Site_WetBiomassUnits","NumberofSpecies","Site_NumberofIndividuals","ph_new"
"1708","Finland EPO_4Margin","4643_Nieminen2011","Finland","EPO_4Margin","Observation",62.92638367,22.48447404,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,39.2,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",94.85466667,"g/m2",5,152.000000003,NA
"1709","Finland EPO_8Field","4643_Nieminen2011","Finland","EPO_8Field","Observation",62.95662394,22.53795855,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.61,"H20",1.72,NA,12.28571429,70.6,18.7,10.7,37.6,NA,NA,"Unknown","Unknown/Other",3,"Number of species","Other",201.636,"g/m2",3,134.66666667,5.61
"1710","Finland EPO_8Margin","4643_Nieminen2011","Finland","EPO_8Margin","Observation",62.95655076,22.53763414,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,30.6,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",176.1706667,"g/m2",5,130.66666667,NA
"1711","Finland EPO_9Field","4643_Nieminen2011","Finland","EPO_9Field","Observation",62.96042063,22.53240359,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.08,"H20",5.17,NA,16.15625,61.8,23.8,14.4,48,NA,NA,"Pasture","Herbaceous",1,"Number of species","Grass",1.506666667,"g/m2",1,2.666666667,5.08
"1712","Finland EPO_9Margin","4643_Nieminen2011","Finland","EPO_9Margin","Observation",62.9601472,22.53086597,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,31.3,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",182.2373333,"g/m2",4,240.000000033,NA
"1713","Finland HAM_3Field","4643_Nieminen2011","Finland","HAM_3Field","Observation",61.33924309,24.21473079,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.06,"H20",2.35,NA,16.78571429,84.4,9.7,5.9,24,NA,NA,"Production - Arable","Cropland",1,"Number of species","Cereal",3.168,"g/m2",1,2.666666667,6.06
"1714","Finland HAM_3Margin","4643_Nieminen2011","Finland","HAM_3Margin","Observation",61.33974811,24.21264831,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",4,"Number of species","Field margin - some trees",61.34266667,"g/m2",4,82.666666663,NA
"1715","Finland HAM_4Field","4643_Nieminen2011","Finland","HAM_4Field","Observation",61.34049541,24.20968427,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.81,"H20",2.19,NA,15.64285714,68,18.4,13.6,28.3,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",28.66266667,"g/m2",2,38.666666667,5.81
"1716","Finland HAM_4Margin","4643_Nieminen2011","Finland","HAM_4Margin","Observation",61.3411885,24.21020208,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,30.8,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",138.6626667,"g/m2",5,158.66666667,NA
"1717","Finland HAM_5Field","4643_Nieminen2011","Finland","HAM_5Field","Observation",61.33933937,24.20674019,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.25,"H20",1.94,NA,14.92307692,91.3,5.8,2.9,23.3,NA,NA,"Production - Arable","Herbaceous",1,"Number of species","Green Fallow",9.273333333,"g/m2",1,6.666666667,6.25
"1718","Finland HAM_5Margin","4643_Nieminen2011","Finland","HAM_5Margin","Observation",61.3388026,24.20727405,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",6,"Number of species","Field margin - some trees",184.2853333,"g/m2",6,182.666666677,NA
"1719","Finland HAM_6Field","4643_Nieminen2011","Finland","HAM_6Field","Observation",61.34045822,24.20133136,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.34,"H20",2.33,NA,19.41666667,88.3,7.4,4.3,25.7,NA,NA,"Production - Arable","Cropland",1,"Number of species","Cereal",21.02266667,"g/m2",1,16,6.34
"1720","Finland HAM_6Margin","4643_Nieminen2011","Finland","HAM_6Margin","Observation",61.34130484,24.20058274,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,26.6,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",111.7906667,"g/m2",5,84.000000004,NA
"1721","Finland HAM_7Field","4643_Nieminen2011","Finland","HAM_7Field","Observation",61.34000888,24.19695975,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.71,"H20",2.65,NA,14.72222222,74.6,14.7,10.7,34.7,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",24.984,"g/m2",2,33.33333333,5.71
"1722","Finland HAM_7Margin","4643_Nieminen2011","Finland","HAM_7Margin","Observation",61.34191177,24.19518176,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.6,NA,NA,"Secondary vegetation","Herbaceous",5,"Number of species","Field margin - no trees",180.3106667,"g/m2",5,189.333333303,NA
"1723","Finland JKA_10Field","4643_Nieminen2011","Finland","JKA_10Field","Observation",60.84953673,23.46699223,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.29,"H20",2.72,NA,12.36363636,77.4,10.2,12.4,42.4,NA,NA,"Pasture","Herbaceous",3,"Number of species","Pasture",221.0466667,"g/m2",3,121.333333303,5.29
"1724","Finland JKA_10Margin","4643_Nieminen2011","Finland","JKA_10Margin","Observation",60.84919371,23.46658823,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,38.3,NA,NA,"Secondary vegetation","Herbaceous",5,"Number of species","Field margin - no trees",233.5613333,"g/m2",5,153.333333337,NA
"1725","Finland JKA_13Field","4643_Nieminen2011","Finland","JKA_13Field","Observation",60.86421215,23.44982132,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.18,"H20",2.13,NA,11.21052632,54.7,18,27.3,32.1,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",63.34533333,"g/m2",2,26.66666667,6.18
"1726","Finland JKA_13Margin","4643_Nieminen2011","Finland","JKA_13Margin","Observation",60.86377982,23.45045885,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",270.6773333,"g/m2",5,221.333333337,NA
"1727","Finland JKA_2Field","4643_Nieminen2011","Finland","JKA_2Field","Observation",60.81942234,23.49811306,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.36,"H20",4.34,NA,14.46666667,34.5,18.1,47.4,49.9,NA,NA,"Pasture","Herbaceous",1,"Number of species","Grass",12.65333333,"g/m2",1,10.66666667,5.36
"1728","Finland JKA_2Margin","4643_Nieminen2011","Finland","JKA_2Margin","Observation",60.81874761,23.50048627,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,"Secondary vegetation","Herbaceous",2,"Number of species","Field margin - no trees",20.80266667,"g/m2",2,26.66666667,NA
"1729","Finland JKA_5Field","4643_Nieminen2011","Finland","JKA_5Field","Observation",60.79777527,23.46875058,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.03,"H20",2.69,NA,12.80952381,33.7,23.4,42.9,40.8,NA,NA,"Pasture","Herbaceous",3,"Number of species","Grass",59.01866667,"g/m2",3,48,6.03
"1730","Finland JKA_5Margin","4643_Nieminen2011","Finland","JKA_5Margin","Observation",60.79747265,23.46885747,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,40.2,NA,NA,"Secondary vegetation","Herbaceous",6,"Number of species","Field margin - no trees",263.1826667,"g/m2",6,180.000000003,NA
"1731","Finland JKA_8Field","4643_Nieminen2011","Finland","JKA_8Field","Observation",60.79412744,23.45374915,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.82,"H20",4.2,NA,13.125,22.2,24.6,53.2,46.5,NA,NA,"Pasture","Herbaceous",2,"Number of species","Pasture",157.332,"g/m2",2,81.33333333,5.82
"1732","Finland JKA_8Margin","4643_Nieminen2011","Finland","JKA_8Margin","Observation",60.79396552,23.45611988,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,28.7,NA,NA,"Secondary vegetation","Herbaceous",2,"Number of species","Field margin - no trees",132.9173333,"g/m2",2,66.66666666,NA
"1733","Finland JKA_9Field","4643_Nieminen2011","Finland","JKA_9Field","Observation",60.84816422,23.4684328,NA,"Finland",8,2004,8,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.95,"H20",2.5,NA,13.15789474,68.4,14.6,17,37.1,NA,NA,"Pasture","Herbaceous",2,"Number of species","Pasture",284.9106667,"g/m2",2,89.33333333,5.95
"1734","Finland JKA_9Margin","4643_Nieminen2011","Finland","JKA_9Margin","Observation",60.84840945,23.46853459,NA,"Finland",8,2004,8,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,29.8,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",3,"Number of species","Field margin - some trees",241.4506667,"g/m2",3,131.999999997,NA
"1735","Finland KAI_1Field","4643_Nieminen2011","Finland","KAI_1Field","Observation",64.10931748,28.34075658,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.78,"H20",6.43,NA,20.09375,11.7,63.8,24.5,30,NA,NA,"Production - Arable","Cropland",4,"Number of species","Cereal",169.3906667,"g/m2",3,125.333333367,5.78
"1736","Finland KAI_1Margin","4643_Nieminen2011","Finland","KAI_1Margin","Observation",64.10925414,28.34081509,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",275.6133333,"g/m2",4,174.666666667,NA
"1737","Finland KAI_2Field","4643_Nieminen2011","Finland","KAI_2Field","Observation",64.11103524,28.34030573,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.49,"H20",4.21,NA,20.04761905,18.2,60.1,21.7,31.2,NA,NA,"Pasture","Herbaceous",2,"Number of species","Grass",239.5533333,"g/m2",2,161.33333337,5.49
"1738","Finland KAI_2Margin","4643_Nieminen2011","Finland","KAI_2Margin","Observation",64.11093461,28.34149113,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",2,"Number of species","Field margin - some trees",71.43466667,"g/m2",2,73.33333333,NA
"1739","Finland KAI_3Field","4643_Nieminen2011","Finland","KAI_3Field","Observation",64.11135569,28.33765334,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.32,"H20",3.14,NA,16.52631579,23.7,58.9,17.4,39,NA,NA,"Production - Arable","Herbaceous",2,"Number of species","Green Fallow",316.3666667,"g/m2",2,253.33333337,5.32
"1740","Finland KAI_3Margin","4643_Nieminen2011","Finland","KAI_3Margin","Observation",64.11081298,28.33715528,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.3,NA,NA,"Secondary vegetation","Herbaceous",5,"Number of species","Field margin - no trees",143.704,"g/m2",5,106.666666664,NA
"1741","Finland LAP_1Field","4643_Nieminen2011","Finland","LAP_1Field","Observation",66.5795419,26.02037517,NA,"Finland",8,2005,8,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.41,"H20",2.62,NA,16.375,85.9,11.9,2.2,33.9,NA,NA,"Production - Arable","Herbaceous",1,"Number of species","Green Fallow",10.336,"g/m2",1,8,6.41
"1742","Finland LAP_1Margin","4643_Nieminen2011","Finland","LAP_1Margin","Observation",66.57944971,26.01997311,NA,"Finland",8,2005,8,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",2,"Number of species","Field margin - some trees",65.22533333,"g/m2",2,30.666666667,NA
"1743","Finland LAP_2Field","4643_Nieminen2011","Finland","LAP_2Field","Observation",66.57942683,26.01346029,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.49,"H20",3.42,NA,16.28571429,85.2,10.5,4.3,28.9,NA,NA,"Production - Arable","Cropland",1,"Number of species","Cereal",57.61866667,"g/m2",1,46.66666667,6.49
"1744","Finland LAP_3Field","4643_Nieminen2011","Finland","LAP_3Field","Observation",66.5801204,26.01108865,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.18,"H20",2.75,NA,16.17647059,60.6,26.8,12.6,39.4,NA,NA,"Pasture","Herbaceous",1,"Number of species","Grass",3.517333333,"g/m2",1,13.33333333,6.18
"1745","Finland LAP_3Margin","4643_Nieminen2011","Finland","LAP_3Margin","Observation",66.58019692,26.01327194,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.7,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",123.96,"g/m2",5,106.666666663,NA
"1746","Finland LAP_4Margin","4643_Nieminen2011","Finland","LAP_4Margin","Observation",66.58251008,25.99760377,NA,"Finland",8,2005,8,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,25.2,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",1,"Number of species","Field margin - some trees",2.856,"g/m2",1,18.66666667,NA
"1747","Finland LAU_1Field","4643_Nieminen2011","Finland","LAU_1Field","Observation",62.32507694,25.9879251,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.12,"H20",4.47,NA,17.19230769,25.9,44.9,29.2,48.4,NA,NA,"Pasture","Herbaceous",3,"Number of species","Grass",129.1173333,"g/m2",3,116.000000003,6.12
"1748","Finland LAU_1Margin","4643_Nieminen2011","Finland","LAU_1Margin","Observation",62.32481159,25.98845491,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,32.6,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",4,"Number of species","Field margin - some trees",330.832,"g/m2",4,233.333333307,NA
"1749","Finland LAU_2Field","4643_Nieminen2011","Finland","LAU_2Field","Observation",62.32446857,25.99188107,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.73,"H20",1.46,NA,14.6,37.8,43.5,18.7,37.1,NA,NA,"Production - Arable","Cropland",3,"Number of species","Cereal",160.72,"g/m2",3,92,5.73
"1750","Finland LAU_2Margin","4643_Nieminen2011","Finland","LAU_2Margin","Observation",62.32474682,25.99189103,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,45.8,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",181.84,"g/m2",4,163.999999997,NA
"1751","Finland LAU_3Field","4643_Nieminen2011","Finland","LAU_3Field","Observation",62.32415835,25.98623907,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.54,"H20",3.72,NA,16.17391304,21.2,50.4,28.4,51.9,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",141.8906667,"g/m2",2,135.99999997,6.54
"1752","Finland LAU_3Margin","4643_Nieminen2011","Finland","LAU_3Margin","Observation",62.32372396,25.98696748,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,28.2,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",4,"Number of species","Field margin - some trees",488.52,"g/m2",4,174.666666697,NA
"1753","Finland LAU_4Field","4643_Nieminen2011","Finland","LAU_4Field","Observation",62.32446788,25.98316126,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.17,"H20",1.61,NA,13.41666667,45.4,45.2,9.4,41.3,NA,NA,"Pasture","Herbaceous",2,"Number of species","Pasture",194.8773333,"g/m2",2,116,6.17
"1754","Finland LAU_4Margin","4643_Nieminen2011","Finland","LAU_4Margin","Observation",62.32595561,25.9816833,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.1,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",385.3493333,"g/m2",4,230.666666634,NA
"1755","Finland LAU_5Field","4643_Nieminen2011","Finland","LAU_5Field","Observation",62.32252382,25.98974715,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.44,"H20",4.41,NA,18.375,28.7,42.3,29,38.3,NA,NA,"Production - Arable","Cropland",3,"Number of species","Cereal",118.46,"g/m2",3,64,6.44
"1756","Finland LAU_5Margin","4643_Nieminen2011","Finland","LAU_5Margin","Observation",62.32292724,25.98969501,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,46.9,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",256.2746667,"g/m2",4,164,NA
"1757","Finland LOU_2Field","4643_Nieminen2011","Finland","LOU_2Field","Observation",60.62754092,21.85058683,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.86,"H20",2.02,NA,10.63157895,58.1,16.7,25.2,34.1,NA,NA,"Production - Arable","Cropland",1,"Number of species","Cereal",168.2693333,"g/m2",1,130.6666667,5.86
"1758","Finland LOU_2Margin","4643_Nieminen2011","Finland","LOU_2Margin","Observation",60.62721838,21.84968646,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,33.7,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",113.0133333,"g/m2",4,85.333333337,NA
"1759","Finland LOU_4Field","4643_Nieminen2011","Finland","LOU_4Field","Observation",60.62648914,21.858297,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.79,"H20",2.03,NA,11.27777778,31.1,27,41.9,36,NA,NA,"Production - Arable","Cropland",3,"Number of species","Cereal",15.2,"g/m2",3,10.666666667,6.79
"1760","Finland LOU_4Margin","4643_Nieminen2011","Finland","LOU_4Margin","Observation",60.62647424,21.85861058,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,35.1,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",6,"Number of species","Field margin - some trees",64.712,"g/m2",6,81.333333334,NA
"1761","Finland LOU_5Field","4643_Nieminen2011","Finland","LOU_5Field","Observation",60.62679738,21.86139643,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.16,"H20",1.7,NA,10.625,29.7,30.1,40.2,39.1,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",13.544,"g/m2",2,10.666666667,6.16
"1762","Finland LOU_5Margin","4643_Nieminen2011","Finland","LOU_5Margin","Observation",60.62716754,21.86166689,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,37.2,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",6,"Number of species","Field margin - some trees",138.716,"g/m2",6,84.000000003,NA
"1763","Finland LOU_6Field","4643_Nieminen2011","Finland","LOU_6Field","Observation",60.62798905,21.86034591,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.35,"H20",2.17,NA,10.33333333,19,26.5,54.5,42.5,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",48.204,"g/m2",2,72,6.35
"1764","Finland LOU_6Margin","4643_Nieminen2011","Finland","LOU_6Margin","Observation",60.62850171,21.85987966,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,"Secondary vegetation","Herbaceous",6,"Number of species","Field margin - no trees",54.57466667,"g/m2",6,50.666666666,NA
"1765","Finland LOU_8Field","4643_Nieminen2011","Finland","LOU_8Field","Observation",60.63319657,21.86011903,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.74,"H20",1.82,NA,10.70588235,32.3,28.6,39.1,37.7,NA,NA,"Production - Arable","Cropland",2,"Number of species","Cereal",18.2,"g/m2",2,29.33333333,6.74
"1766","Finland LOU_8Margin","4643_Nieminen2011","Finland","LOU_8Margin","Observation",60.63345418,21.86167086,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,34.8,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",24.35733333,"g/m2",4,71.999999993,NA
"1767","Finland LOU_9Field","4643_Nieminen2011","Finland","LOU_9Field","Observation",60.63255901,21.86388263,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.41,"H20",1.99,NA,10.47368421,27.1,23,49.9,39.5,NA,NA,"Production - Arable","Cropland",5,"Number of species","Cereal",25.36,"g/m2",5,37.333333337,6.41
"1768","Finland LOU_9Margin","4643_Nieminen2011","Finland","LOU_9Margin","Observation",60.63298893,21.8640704,NA,"Finland",10,2004,10,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,43.8,NA,NA,"Secondary vegetation","Herbaceous",8,"Number of species","Field margin - no trees",77.72933333,"g/m2",8,131.999999993,NA
"1769","Finland PAR_1Field","4643_Nieminen2011","Finland","PAR_1Field","Observation",61.89168474,27.88453051,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.07,"H20",2.72,NA,14.31578947,82.8,12.9,4.3,32.3,NA,NA,"Pasture","Herbaceous",2,"Number of species","Grass",22.88666667,"g/m2",3,55.999999996,6.07
"1770","Finland PAR_1Margin","4643_Nieminen2011","Finland","PAR_1Margin","Observation",61.89117595,27.88550477,NA,"Finland",10,2005,10,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",24.36133333,"g/m2",5,22.666666666,NA
