"Study_site","file","Study_Name","Site_Name","Observational","Latitude__decimal_degrees","Longitude__Decimal_Degrees","Altitude__m","Country","Sample_StartDate_Month","Sample_StartDate_Year","Sample_EndDate_Month","Sample_EndDate_Year","ExtractionMethod","Sampled_Area","Sampled_Area_Unit","Sample_Effort","PH","PH_Collection_Method","Organic_Carbon__percent","Soil_Organic_Matter__percent","C.N_ratio","Sand__percent","Silt__percent","Clay__percent","Soil_Moisture_percent","Water_Holding_Capacity_percent__versus_dry_weight","SoilType","LandUse","HabitatCover","SpeciesRichness","SpeciesRichnessUnit","Habitat_as_described","Site_WetBiomass","Site_WetBiomassUnits","NumberofSpecies","Site_NumberofIndividuals"
"FalcoWorms Cg_71","230_Falco2015","FalcoWorms","Cg_71","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.09,"H20",NA,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
"FalcoWorms Cg_73","230_Falco2015","FalcoWorms","Cg_73","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.5,"H20",NA,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"FalcoWorms Cg_75","230_Falco2015","FalcoWorms","Cg_75","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.96,"H20",NA,3.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
"FalcoWorms Cg_77","230_Falco2015","FalcoWorms","Cg_77","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.17,"H20",NA,4.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Cg_82","230_Falco2015","FalcoWorms","Cg_82","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.3,"H20",NA,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Cg_83","230_Falco2015","FalcoWorms","Cg_83","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.32,"H20",NA,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Cg_84","230_Falco2015","FalcoWorms","Cg_84","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.28,"H20",NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Cg_88","230_Falco2015","FalcoWorms","Cg_88","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.97,"H20",NA,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_90","230_Falco2015","FalcoWorms","Cg_90","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.02,"H20",NA,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_95","230_Falco2015","FalcoWorms","Cg_95","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.54,"H20",NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_98","230_Falco2015","FalcoWorms","Cg_98","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.16,"H20",NA,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11
"FalcoWorms Cg_99","230_Falco2015","FalcoWorms","Cg_99","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.17,"H20",NA,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ng_1","230_Falco2015","FalcoWorms","Ng_1","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.98,"H20",NA,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ng_10","230_Falco2015","FalcoWorms","Ng_10","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.8,"H20",NA,6.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ng_102","230_Falco2015","FalcoWorms","Ng_102","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.94,"H20",NA,4.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"FalcoWorms Ng_103","230_Falco2015","FalcoWorms","Ng_103","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.19,"H20",NA,5.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_104","230_Falco2015","FalcoWorms","Ng_104","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.29,"H20",NA,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"FalcoWorms Ng_105","230_Falco2015","FalcoWorms","Ng_105","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.38,"H20",NA,4.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Ng_106","230_Falco2015","FalcoWorms","Ng_106","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.02,"H20",NA,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ng_107","230_Falco2015","FalcoWorms","Ng_107","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.41,"H20",NA,5.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_108","230_Falco2015","FalcoWorms","Ng_108","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.45,"H20",NA,8.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ng_109","230_Falco2015","FalcoWorms","Ng_109","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.89,"H20",NA,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_111","230_Falco2015","FalcoWorms","Ng_111","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.1,"H20",NA,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"FalcoWorms Ng_116","230_Falco2015","FalcoWorms","Ng_116","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.69,"H20",NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ng_117","230_Falco2015","FalcoWorms","Ng_117","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.07,"H20",NA,5.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ng_119","230_Falco2015","FalcoWorms","Ng_119","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.46,"H20",NA,5.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7
"FalcoWorms Ng_12","230_Falco2015","FalcoWorms","Ng_12","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.3,"H20",NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ng_120","230_Falco2015","FalcoWorms","Ng_120","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.29,"H20",NA,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ng_123","230_Falco2015","FalcoWorms","Ng_123","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.67,"H20",NA,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ng_127","230_Falco2015","FalcoWorms","Ng_127","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.24,"H20",NA,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ng_13","230_Falco2015","FalcoWorms","Ng_13","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.5,"H20",NA,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ng_130","230_Falco2015","FalcoWorms","Ng_130","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.03,"H20",NA,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ng_131","230_Falco2015","FalcoWorms","Ng_131","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.68,"H20",NA,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_132","230_Falco2015","FalcoWorms","Ng_132","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.29,"H20",NA,5.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ng_133","230_Falco2015","FalcoWorms","Ng_133","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.56,"H20",NA,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ng_134","230_Falco2015","FalcoWorms","Ng_134","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.7,"H20",NA,5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ng_135","230_Falco2015","FalcoWorms","Ng_135","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.14,"H20",NA,4.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11
"FalcoWorms Ng_14","230_Falco2015","FalcoWorms","Ng_14","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.54,"H20",NA,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_146","230_Falco2015","FalcoWorms","Ng_146","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.1,"H20",NA,4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10
"FalcoWorms Ng_147","230_Falco2015","FalcoWorms","Ng_147","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.6,"H20",NA,6.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7
"FalcoWorms Ng_148","230_Falco2015","FalcoWorms","Ng_148","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.07,"H20",NA,6.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"FalcoWorms Ng_149","230_Falco2015","FalcoWorms","Ng_149","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.55,"H20",NA,4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"FalcoWorms Ng_150","230_Falco2015","FalcoWorms","Ng_150","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.38,"H20",NA,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12
"FalcoWorms Ng_18","230_Falco2015","FalcoWorms","Ng_18","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,9.2,"H20",NA,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_19","230_Falco2015","FalcoWorms","Ng_19","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.95,"H20",NA,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_2","230_Falco2015","FalcoWorms","Ng_2","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.5,"H20",NA,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_21","230_Falco2015","FalcoWorms","Ng_21","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.63,"H20",NA,5.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ng_22","230_Falco2015","FalcoWorms","Ng_22","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.27,"H20",NA,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"FalcoWorms Ng_23","230_Falco2015","FalcoWorms","Ng_23","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.4,"H20",NA,4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ng_24","230_Falco2015","FalcoWorms","Ng_24","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.8,"H20",NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ng_25","230_Falco2015","FalcoWorms","Ng_25","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.1,"H20",NA,4.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ng_26","230_Falco2015","FalcoWorms","Ng_26","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.9,"H20",NA,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_28","230_Falco2015","FalcoWorms","Ng_28","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.25,"H20",NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ng_32","230_Falco2015","FalcoWorms","Ng_32","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.51,"H20",NA,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_36","230_Falco2015","FalcoWorms","Ng_36","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.81,"H20",NA,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ng_4","230_Falco2015","FalcoWorms","Ng_4","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,9.1,"H20",NA,4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Ng_41","230_Falco2015","FalcoWorms","Ng_41","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.24,"H20",NA,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Ng_43","230_Falco2015","FalcoWorms","Ng_43","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.08,"H20",NA,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_44","230_Falco2015","FalcoWorms","Ng_44","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.28,"H20",NA,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_45","230_Falco2015","FalcoWorms","Ng_45","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.43,"H20",NA,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ng_49","230_Falco2015","FalcoWorms","Ng_49","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.53,"H20",NA,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_50","230_Falco2015","FalcoWorms","Ng_50","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,9.18,"H20",NA,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ng_51","230_Falco2015","FalcoWorms","Ng_51","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.82,"H20",NA,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_54","230_Falco2015","FalcoWorms","Ng_54","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.9,"H20",NA,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_56","230_Falco2015","FalcoWorms","Ng_56","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.3,"H20",NA,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_58","230_Falco2015","FalcoWorms","Ng_58","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.2,"H20",NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_59","230_Falco2015","FalcoWorms","Ng_59","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.3,"H20",NA,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3
"FalcoWorms Ng_6","230_Falco2015","FalcoWorms","Ng_6","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.1,"H20",NA,6.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
"FalcoWorms Ng_66","230_Falco2015","FalcoWorms","Ng_66","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.94,"H20",NA,4.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_67","230_Falco2015","FalcoWorms","Ng_67","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.98,"H20",NA,5.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_69","230_Falco2015","FalcoWorms","Ng_69","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.09,"H20",NA,3.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_7","230_Falco2015","FalcoWorms","Ng_7","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.2,"H20",NA,5.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_72","230_Falco2015","FalcoWorms","Ng_72","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.88,"H20",NA,5.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11
"FalcoWorms Ng_73","230_Falco2015","FalcoWorms","Ng_73","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.81,"H20",NA,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_8","230_Falco2015","FalcoWorms","Ng_8","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.8,"H20",NA,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"FalcoWorms Ng_86","230_Falco2015","FalcoWorms","Ng_86","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.16,"H20",NA,5.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9
"FalcoWorms Ng_87","230_Falco2015","FalcoWorms","Ng_87","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.45,"H20",NA,6.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
"FalcoWorms Ng_88","230_Falco2015","FalcoWorms","Ng_88","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.02,"H20",NA,6.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Ng_89","230_Falco2015","FalcoWorms","Ng_89","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.97,"H20",NA,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"FalcoWorms Ng_9","230_Falco2015","FalcoWorms","Ng_9","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.7,"H20",NA,5.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ng_90","230_Falco2015","FalcoWorms","Ng_90","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.54,"H20",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12
"FalcoWorms Ng_94","230_Falco2015","FalcoWorms","Ng_94","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,8.96,"H20",NA,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"FalcoWorms Ng_97","230_Falco2015","FalcoWorms","Ng_97","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.4,"H20",NA,6.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ng_99","230_Falco2015","FalcoWorms","Ng_99","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.45,"H20",NA,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Henneron Belleme - Chatellier_1","162_Henneron2015","Henneron","Belleme - Chatellier_1","Experimental",48.38333333,0.53333333,230,"France",4,2012,5,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",1,"m2",3,4.046667,"H20",10.1,NA,19.2,NA,NA,NA,47.67445,NA,"Luvisol - Stagnosol","Secondary vegetation","Broadleaf deciduous forest",2,"Number of species",NA,NA,NA,2,4
"Henneron Belleme - Chatellier_2","162_Henneron2015","Henneron","Belleme - Chatellier_2","Experimental",48.38333333,0.53333333,230,"France",4,2012,5,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",1,"m2",3,3.9,"H20",10.6,NA,18.4,NA,NA,NA,46.58371,NA,"Luvisol - Stagnosol","Secondary vegetation","Broadleaf deciduous forest",2,"Number of species",NA,NA,NA,2,8
"Henneron Belleme - Hallet_1","162_Henneron2015","Henneron","Belleme - Hallet_1","Experimental",48.38333333,0.53333333,230,"France",4,2012,5,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",1,"m2",3,4.096667,"H20",9,NA,17.6,NA,NA,NA,42.33904,NA,"Luvisol - Stagnosol","Secondary vegetation","Broadleaf deciduous forest",3,"Number of species",NA,NA,NA,3,55
"Henneron Belleme - Hallet_2","162_Henneron2015","Henneron","Belleme - Hallet_2","Experimental",48.38333333,0.53333333,230,"France",4,2012,5,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",1,"m2",3,4,"H20",6.4,NA,21.6,NA,NA,NA,32.92275,NA,"Luvisol - Stagnosol","Secondary vegetation","Broadleaf deciduous forest",3,"Number of species",NA,NA,NA,3,40
"Henneron Blois-Sablonniere_1","162_Henneron2015","Henneron","Blois-Sablonniere_1","Experimental",47.56666667,1.25,128,"France",4,2012,5,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",1,"m2",3,4.113333,"H20",6.8,NA,17.9,NA,NA,NA,35.94869,NA,"Luvisol - Stagnosol","Secondary vegetation","Broadleaf deciduous forest",2,"Number of species",NA,NA,NA,2,21
"Henneron Blois-Sablonniere_2","162_Henneron2015","Henneron","Blois-Sablonniere_2","Experimental",47.56666667,1.25,128,"France",4,2012,5,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",1,"m2",3,3.95,"H20",8.8,NA,18,NA,NA,NA,43.67043,NA,"Luvisol - Stagnosol","Secondary vegetation","Broadleaf deciduous forest",2,"Number of species",NA,NA,NA,2,156
"Henneron Champenoux - Butte de tir_1","162_Henneron2015","Henneron","Champenoux - Butte de tir_1","Experimental",48.71666667,6.33333333,261,"France",4,2012,5,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",1,"m2",3,4.676667,"H20",3.7,NA,14.2,NA,NA,NA,29.61384,NA,"Redoxic cambisol","Secondary vegetation","Broadleaf deciduous forest",3,"Number of species",NA,NA,NA,2,19
"Henneron Champenoux - Butte de tir_2","162_Henneron2015","Henneron","Champenoux - Butte de tir_2","Experimental",48.71666667,6.33333333,261,"France",4,2012,5,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",1,"m2",3,4.866667,"H20",4,NA,13.9,NA,NA,NA,32.08055,NA,"Redoxic cambisol","Secondary vegetation","Broadleaf deciduous forest",4,"Number of species",NA,NA,NA,3,10
"Henneron Champenoux - Grande Bouzule_1","162_Henneron2015","Henneron","Champenoux - Grande Bouzule_1","Experimental",48.71666667,6.33333333,261,"France",4,2012,5,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",1,"m2",3,4.266667,"H20",3.6,NA,14.7,NA,NA,NA,28.07983,NA,"Redoxic cambisol","Secondary vegetation","Broadleaf deciduous forest",5,"Number of species",NA,NA,NA,4,26
