"Study_site","file.x","Study_ID","Site_Name.x","SpeciesBinomial","MorphospeciesID","Genus","Family","LifeStage","Native.Nonnative","Functional_Type","Abundance","Abundance_Unit","WetBiomass","WetBiomassUnits","file.y","Study_Name","Site_Name.y","Observational","Latitude__decimal_degrees","Longitude__Decimal_Degrees","Altitude__m","Country","Sample_StartDate_Month","Sample_StartDate_Year","Sample_EndDate_Month","Sample_EndDate_Year","ExtractionMethod","Sampled_Area","Sampled_Area_Unit","Sample_Effort","PH","PH_Collection_Method","Organic_Carbon__percent","Soil_Organic_Matter__percent","C.N_ratio","Sand__percent","Silt__percent","Clay__percent","Soil_Moisture_percent","Water_Holding_Capacity_percent__versus_dry_weight","SoilType","LandUse","HabitatCover","SpeciesRichness","SpeciesRichnessUnit","Habitat_as_described","Site_WetBiomass","Site_WetBiomassUnits","NumberofSpecies","Site_NumberofIndividuals"
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Aporrectodea",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,0.27,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Dendrobaena",NA,"Dendrobaena","Lumbricidae","Adult","Non-native",NA,NA,NA,0.33,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Octolasion tyrtaeum",NA,"Octolasion","Lumbricidae","Adult","Non-native",NA,NA,NA,2.88,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Aporrectodea calignosa",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,6.84,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Aporrectodea",NA,"Aporrectodea","Lumbricidae","Juvenile","Non-native",NA,NA,NA,24.8,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Aporrectodea rosea",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,1.41,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Lumbricus",NA,"Lumbricus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,25.61,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Dendrobaena",NA,"Dendrobaena","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.94,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Aporrectodea tuberculata",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,33.74,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Aporrectodea trapezoids",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,1.47,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Dendrodriluslus",NA,"Dendrodriluslus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,1.07,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Lumbricus terrestris",NA,"Lumbricus","Lumbricidae","Adult","Non-native",NA,NA,NA,29.91,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Lumbricus rubellus",NA,"Lumbricus","Lumbricidae","Adult","Non-native",NA,NA,NA,3.65,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_deer_2011","430_Dobson2015","Dobson_2011","HAM_deer_2011","Octolasion",NA,"Octolasion","Lumbricidae","Juvenile","Non-native",NA,NA,NA,3.08,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Aporrectodea",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,0.24,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Dendrobaena",NA,"Dendrobaena","Lumbricidae","Adult","Non-native",NA,NA,NA,1.22,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Octolasion tyrtaeum",NA,"Octolasion","Lumbricidae","Adult","Non-native",NA,NA,NA,5.24,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Aporrectodea rosea",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,0.84,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Aporrectodea",NA,"Aporrectodea","Lumbricidae","Juvenile","Non-native",NA,NA,NA,30.47,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Dendrodriluslus",NA,"Dendrodriluslus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.48,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Dendrobaena",NA,"Dendrobaena","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.89,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Aporrectodea tuberculata",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,23.54,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Lumbricus",NA,"Lumbricus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,19.75,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Aporrectodea trapezoids",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,1.05,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Lumbricus terrestris",NA,"Lumbricus","Lumbricidae","Adult","Non-native",NA,NA,NA,11.41,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 HAM_nodeer_2011","430_Dobson2015","Dobson_2011","HAM_nodeer_2011","Octolasion",NA,"Octolasion","Lumbricidae","Juvenile","Non-native",NA,NA,NA,3.6,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 RIN_deer_2011","430_Dobson2015","Dobson_2011","RIN_deer_2011","Amynthas agr",NA,"Amynthas","Lumbricidae","Adult","Non-native",NA,NA,NA,6.06,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 RIN_deer_2011","430_Dobson2015","Dobson_2011","RIN_deer_2011","Aporrectodea",NA,"Aporrectodea","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.32,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 RIN_deer_2011","430_Dobson2015","Dobson_2011","RIN_deer_2011","Lumbricus terrestris",NA,"Lumbricus","Lumbricidae","Adult","Non-native",NA,NA,NA,2.46,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 RIN_deer_2011","430_Dobson2015","Dobson_2011","RIN_deer_2011","Lumbricus",NA,"Lumbricus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,2.82,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 RIN_nodeer_2011","430_Dobson2015","Dobson_2011","RIN_nodeer_2011","Aporrectodea",NA,"Aporrectodea","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.72,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 RIN_nodeer_2011","430_Dobson2015","Dobson_2011","RIN_nodeer_2011","Lumbricus terrestris",NA,"Lumbricus","Lumbricidae","Adult","Non-native",NA,NA,NA,24.42,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 RIN_nodeer_2011","430_Dobson2015","Dobson_2011","RIN_nodeer_2011","Lumbricus",NA,"Lumbricus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,16.82,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_deer_2011","430_Dobson2015","Dobson_2011","YEL_deer_2011","Dendrobaena",NA,"Dendrobaena","Lumbricidae","Adult","Non-native",NA,NA,NA,0.18,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_deer_2011","430_Dobson2015","Dobson_2011","YEL_deer_2011","Dendrodriluslus",NA,"Dendrodriluslus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.02,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_deer_2011","430_Dobson2015","Dobson_2011","YEL_deer_2011","Aporrectodea",NA,"Aporrectodea","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.02,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_deer_2011","430_Dobson2015","Dobson_2011","YEL_deer_2011","Lumbricus terrestris",NA,"Lumbricus","Lumbricidae","Adult","Non-native",NA,NA,NA,20.73,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_deer_2011","430_Dobson2015","Dobson_2011","YEL_deer_2011","Dendrodriluslus rubidus",NA,"Dendrodriluslus","Lumbricidae","Adult","Non-native",NA,NA,NA,0.06,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_deer_2011","430_Dobson2015","Dobson_2011","YEL_deer_2011","Octolasion tyrtaeum",NA,"Octolasion","Lumbricidae","Adult","Non-native",NA,NA,NA,0.2,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_deer_2011","430_Dobson2015","Dobson_2011","YEL_deer_2011","Lumbricus",NA,"Lumbricus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,20.8,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_deer_2011","430_Dobson2015","Dobson_2011","YEL_deer_2011","Lumbricus rubellus",NA,"Lumbricus","Lumbricidae","Adult","Non-native",NA,NA,NA,2.94,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_deer_2011","430_Dobson2015","Dobson_2011","YEL_deer_2011","Octolasion",NA,"Octolasion","Lumbricidae","Juvenile","Non-native",NA,NA,NA,1.49,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_deer_2011","430_Dobson2015","Dobson_2011","YEL_deer_2011","Dendrobaena",NA,"Dendrobaena","Lumbricidae","Juvenile","Non-native",NA,NA,NA,2.63,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Aporrectodea calignosa",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,0.94,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Dendrobaena",NA,"Dendrobaena","Lumbricidae","Adult","Non-native",NA,NA,NA,1.25,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Lumbricus terrestris",NA,"Lumbricus","Lumbricidae","Adult","Non-native",NA,NA,NA,6.9,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Aporrectodea",NA,"Aporrectodea","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.35,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Dendrodriluslus",NA,"Dendrodriluslus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.18,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Lumbricus rubellus",NA,"Lumbricus","Lumbricidae","Adult","Non-native",NA,NA,NA,0.92,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Octolasion tyrtaeum",NA,"Octolasion","Lumbricidae","Adult","Non-native",NA,NA,NA,3.17,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Octolasion cyaneum",NA,"Octolasion","Lumbricidae","Adult","Non-native",NA,NA,NA,0.86,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Aporrectodea tuberculata",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,0.42,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Lumbricus",NA,"Lumbricus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,26.05,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Octolasion",NA,"Octolasion","Lumbricidae","Juvenile","Non-native",NA,NA,NA,1.99,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2011 YEL_nodeer_2011","430_Dobson2015","Dobson_2011","YEL_nodeer_2011","Dendrobaena",NA,"Dendrobaena","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.82,"g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobson_2012 BOB_deer_2012","430_Dobson2015","Dobson_2012","BOB_deer_2012","Octolasion tyrtaeum",NA,"Octolasion","Lumbricidae","Adult","Non-native",NA,NA,NA,2.0314,"g","430_Dobson2015","Dobson_2012","BOB_deer_2012","Observation",42,-76,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.84,"H20",NA,15.37,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,39.68,"g",6,NA
"Dobson_2012 BOB_deer_2012","430_Dobson2015","Dobson_2012","BOB_deer_2012","Aporrectodea calignosa",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,2.2314,"g","430_Dobson2015","Dobson_2012","BOB_deer_2012","Observation",42,-76,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.84,"H20",NA,15.37,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,39.68,"g",6,NA
"Dobson_2012 BOB_deer_2012","430_Dobson2015","Dobson_2012","BOB_deer_2012","Aporrectodea",NA,"Aporrectodea","Lumbricidae","Juvenile","Non-native",NA,NA,NA,2.7903,"g","430_Dobson2015","Dobson_2012","BOB_deer_2012","Observation",42,-76,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.84,"H20",NA,15.37,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,39.68,"g",6,NA
"Dobson_2012 BOB_deer_2012","430_Dobson2015","Dobson_2012","BOB_deer_2012","Dendrobaena",NA,"Dendrobaena","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.1044,"g","430_Dobson2015","Dobson_2012","BOB_deer_2012","Observation",42,-76,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.84,"H20",NA,15.37,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,39.68,"g",6,NA
"Dobson_2012 BOB_deer_2012","430_Dobson2015","Dobson_2012","BOB_deer_2012","Aporrectodea tuberculata",NA,"Aporrectodea","Lumbricidae","Adult","Non-native",NA,NA,NA,2.4398,"g","430_Dobson2015","Dobson_2012","BOB_deer_2012","Observation",42,-76,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.84,"H20",NA,15.37,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,39.68,"g",6,NA
"Dobson_2012 BOB_deer_2012","430_Dobson2015","Dobson_2012","BOB_deer_2012","Octolasion",NA,"Octolasion","Lumbricidae","Juvenile","Non-native",NA,NA,NA,0.4161,"g","430_Dobson2015","Dobson_2012","BOB_deer_2012","Observation",42,-76,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.84,"H20",NA,15.37,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,39.68,"g",6,NA
"Dobson_2012 BOB_deer_2012","430_Dobson2015","Dobson_2012","BOB_deer_2012","Lumbricus",NA,"Lumbricus","Lumbricidae","Juvenile","Non-native",NA,NA,NA,6.4899,"g","430_Dobson2015","Dobson_2012","BOB_deer_2012","Observation",42,-76,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.84,"H20",NA,15.37,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,39.68,"g",6,NA
